Name,Lat,Long
Sembawang Hills Food Centre (Jalan Leban Food Centre),1.37231949303186,103.829018145095
Bedok Reservoir Road Blk 630,1.33277279238234,103.914190839898
Shunfu Road Blk 320 (Shunfu Mart),1.35202557007118,103.836964508612
Teban Gardens Road Blk 37A (Teban Gardens Market and Food Centre),1.32083109351858,103.742748119371
New Upper Changi Road Blk 208B,1.32478237022425,103.930570304701
Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),1.34541698276078,103.731703838421
Anchorvale Village Hawker Centre,1.39679315351734,103.888437344652
Ci Yuan Hawker Centre,1.3753225375634,103.882931930103
Telok Blangah Rise Blk 36 (Telok Blangah Rise Market),1.27276128598082,103.82236354226
Hawker Centre @ Our Tampines Hub,1.35313359794721,103.940408135516
Taman Jurong Market and Food Centre,1.33472106660071,103.721583797617
Upper Cross Street Blk 531A (Hong Lim Food Centre and Market),1.2852950787883,103.84582428335
Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),1.3022965558596,103.906343834192
Marsiling Lane Blk 20/21,1.44341624312547,103.777006103778
Whampoa Drive Blk 91/92 (Whampoa Drive Makan Place/Whampoa Market),1.32342818696271,103.854060197876
New Upper Changi Road Blk 58,1.32420087302183,103.941125277318
Yishun Park Hawker Centre,1.42498786275777,103.844747525103
Zion Riverside Food Centre,1.29234221098884,103.831189023201
Circuit Road Blk 80 (80 Circuit Road Market and Food Centre),1.32783414619962,103.887102669013
Circuit Road Blk 89,1.32357971443557,103.885438842485
Telok Blangah Crescent Blk 11 (11 Telok Blangah Crescent Market and Food Centre),1.27736813230593,103.818651524196
Maxwell Food Centre (Kim Hua Market),1.28033142732596,103.844747227493
Jalan Kukoh Blk 1 (Kukoh 21 Food Centre),1.28823101484811,103.839934168215
Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),1.30236034790671,103.883909474105
