name,lat,long
CHANGI AIRPORT MRT STATION,1.35747897447692,103.98788356959
HARBOURFRONT MRT STATION,1.26531139858465,103.820557316696
OUTRAM PARK MRT STATION,1.2802415328084,103.840052100136
CHINATOWN MRT STATION,1.2839640518753,103.843141945391
CLARKE QUAY MRT STATION,1.28745211415803,103.846119192727
DHOBY GHAUT MRT STATION,1.29891164362677,103.84629250696
LITTLE INDIA MRT STATION,1.30724381608438,103.849841614124
FARRER PARK MRT STATION,1.31314029963164,103.854754721344
BOON KENG MRT STATION,1.31993957653291,103.862052698446
POTONG PASIR MRT STATION,1.33137808528793,103.869363547741
WOODLEIGH MRT STATION,1.33982824592182,103.87096088798
SERANGOON MRT STATION,1.35063361526525,103.872771660431
KOVAN MRT STATION,1.35990191952976,103.884494725197
HOUGANG MRT STATION,1.37033472429161,103.892261757937
BUANGKOK MRT STATION,1.38369417199994,103.893049981318
SENGKANG MRT STATION,1.39169462601522,103.895484694279
PUNGGOL MRT STATION,1.41492733388605,103.910166388177
DHOBY GHAUT MRT STATION,1.29891164362677,103.84629250696
BRAS BASAH MRT STATION,1.29686168649656,103.850667371637
ESPLANADE MRT STATION,1.29133990707454,103.854609475029
PROMENADE MRT STATION,1.29399798636232,103.860350000188
NICOLL HIGHWAY MRT STATION,1.29976684675139,103.86363696572
STADIUM MRT STATION,1.3028124684707,103.875337711089
MOUNTBATTEN MRT STATION,1.30615406128913,103.883045148696
DAKOTA MRT STATION,1.30843144331463,103.889268208422
PAYA LEBAR MRT STATION,1.3172473854035,103.892260753884
MACPHERSON MRT STATION,1.32683963232487,103.890007860464
TAI SENG MRT STATION,1.33514150139202,103.888389300191
BARTLEY MRT STATION,1.3424454382925,103.880197087117
SERANGOON MRT STATION,1.35063361526525,103.872771660431
LORONG CHUAN MRT STATION,1.35153128621585,103.864812169514
BISHAN MRT STATION,1.35101889777844,103.850057208608
MARYMOUNT MRT STATION,1.348707263451,103.839423132332
CALDECOTT MRT STATION,1.33734722320212,103.839544077561
BOTANIC GARDENS MRT STATION,1.32238699517166,103.815385463093
FARRER ROAD MRT STATION,1.31743915158967,103.807379214161
HOLLAND VILLAGE MRT STATION,1.31224029631595,103.796399122407
BUONA VISTA MRT STATION,1.30627534823257,103.790363200126
ONE-NORTH MRT STATION,1.29975987493555,103.78745750525
KENT RIDGE MRT STATION,1.29353349887123,103.784572738173
HAW PAR VILLA MRT STATION,1.28195688684898,103.781988990137
PASIR PANJANG MRT STATION,1.27621352233766,103.791350313288
LABRADOR PARK MRT STATION,1.27236838626952,103.803416232089
TELOK BLANGAH MRT STATION,1.27070647717762,103.809761611219
HARBOURFRONT MRT STATION,1.26531139858465,103.820557316696
BAYFRONT MRT STATION,1.28187378879209,103.859079764874
MARINA BAY MRT STATION,1.27631114381584,103.854604975361
BUKIT PANJANG MRT STATION,1.37956121236613,103.761188866252
CASHEW MRT STATION,1.36984601365741,103.764315051619
HILLVIEW MRT STATION,1.36288845715168,103.767780907707
BEAUTY WORLD MRT STATION,1.34090149001429,103.775746717778
KING ALBERT PARK MRT STATION,1.335893496278,103.783235863233
SIXTH AVENUE MRT STATION,1.33085764536226,103.796906838288
TAN KAH KEE MRT STATION,1.32639224146351,103.806548201692
BOTANIC GARDENS MRT STATION,1.32238699517166,103.815385463093
STEVENS MRT STATION,1.32006555750626,103.826024401924
NEWTON MRT STATION,1.31257031730604,103.838031555215
LITTLE INDIA MRT STATION,1.30724381608438,103.849841614124
ROCHOR MRT STATION,1.30385218527656,103.852769428884
BUGIS MRT STATION,1.30026468984101,103.855614760658
PROMENADE MRT STATION,1.29399798636232,103.860350000188
BAYFRONT MRT STATION,1.28187378879209,103.859079764874
DOWNTOWN MRT STATION,1.27944638178916,103.852840829581
TELOK AYER MRT STATION,1.28206894769394,103.848648781083
CHINATOWN MRT STATION,1.2839640518753,103.843141945391
FORT CANNING MRT STATION,1.29248194822996,103.844331362465
BENCOOLEN MRT STATION,1.29891843369422,103.850353762717
JALAN BESAR MRT STATION,1.3051713878069,103.855295713435
BENDEMEER MRT STATION,1.31367252847691,103.862977620945
GEYLANG BAHRU MRT STATION,1.32130110228321,103.871622627142
MATTAR MRT STATION,1.32687671501334,103.883247509542
MACPHERSON MRT STATION,1.32683963232487,103.890007860464
UBI MRT STATION,1.32997425973974,103.899226655439
KAKI BUKIT MRT STATION,1.33496735995428,103.908459338046
BEDOK NORTH MRT STATION,1.33474211664091,103.91797832995
BEDOK RESERVOIR MRT STATION,1.33660782955099,103.932234623286
TAMPINES WEST MRT STATION,1.34551530560119,103.938436971222
TAMPINES MRT STATION,1.35619148271544,103.9546344625
TAMPINES EAST MRT STATION,1.35619148271544,103.9546344625
UPPER CHANGI MRT STATION,1.34173977444995,103.961472788634
EXPO MRT STATION,1.33454977824817,103.961548211018
WOODLANDS NORTH MRT STATION,1.44829245259621,103.785692682441
WOODLANDS MRT STATION,1.43681962961519,103.786066799253
WOODLANDS SOUTH MRT STATION,1.42739605281442,103.79326432221
SPRINGLEAF MRT STATION,1.39758106126824,103.817856949947
LENTOR MRT STATION,1.38550657972169,103.835743809669
MAYFLOWER MRT STATION,1.37146318831015,103.836567766945
BRIGHT HILL MRT STATION,1.36328318545185,103.832893619992
UPPER THOMSON MRT STATION,1.35441643365401,103.832898468504
CALDECOTT MRT STATION,1.33734722320212,103.839544077561
STEVENS MRT STATION,1.32006555750626,103.826024401924
NAPIER MRT STATION,1.30678223364785,103.818956796815
ORCHARD BOULEVARD MRT STATION,1.30242224836722,103.823868523249
ORCHARD MRT STATION,1.30242224836722,103.823868523249
GREAT WORLD MRT STATION,1.29394816169384,103.833720837731
HAVELOCK MRT STATION,1.28850523975311,103.833585838226
OUTRAM PARK MRT STATION,1.2802415328084,103.840052100136
MAXWELL MRT STATION,1.28053329842878,103.843883670633
SHENTON WAY MRT STATION,1.2777168283425,103.850367596067
MARINA BAY MRT STATION,1.27631114381584,103.854604975361
GARDENS BY THE BAY MRT STATION,1.27848725876303,103.867454664421
TANJONG RHU MRT STATION,1.29726507940646,103.873453254621
KATONG PARK MRT STATION,1.29783147778951,103.886178949925
TANJONG KATONG MRT STATION,1.29931925769899,103.897368742078
MARINE PARADE MRT STATION,1.30261163483383,103.904983086812
MARINE TERRACE MRT STATION,1.30666510344814,103.9151067005
SIGLAP MRT STATION,1.31000869432289,103.930025826708
BAYSHORE MRT STATION,1.31312248291264,103.942309776767
